IdCompeticao,NomeCompeticao,IdUser,NumaMaxEqEscolas,IdModoCompeticao,DataInscFinal,DiaHoraCompeticao,MaxTentJogo,TempoTotalJogo,NumTotNiveis,VidasPorNivel,NumEltosEquipa,Calculadora,VisualizarProva,InicioPreInscricao,FimPreInscricao,InicioInscricaoEquipas,FimInscricaoEquipas,Estilo,URL,TreinoVisivel,FimCompeticao,RefIdCicloEnsino,DataCriacao,plataforma,idCompeticaoEvento,IconName
464,"MINImat 4º ano - treinos 2009                               ",73199,999,3,NULL,2009-01-01 01:00:00.000,2,30,20,2,1,0,NULL,NULL,NULL,NULL,NULL,MM,NULL,0,NULL,1,2008-09-09 16:06:11.467,2,NULL,NULL
465,"MAISmat 5º ano - treinos 2009                               ",73199,999,3,NULL,2009-01-01 01:00:00.000,2,30,20,2,1,0,NULL,NULL,NULL,NULL,NULL,+M,NULL,0,NULL,2,2008-09-09 16:06:58.403,2,NULL,NULL
466,"MAISmat 6º ano - treinos 2009                               ",73199,999,3,NULL,2009-01-01 01:00:00.000,2,30,20,2,1,0,NULL,NULL,NULL,NULL,NULL,+M,NULL,0,NULL,2,2008-09-09 16:07:40.277,2,NULL,NULL
467,"EQUAmat 7º ano - treinos 2009                               ",73199,999,3,NULL,2009-01-01 01:00:00.000,2,30,20,2,1,0,NULL,NULL,NULL,NULL,NULL,EM,NULL,0,NULL,3,2008-09-09 16:08:17.810,2,NULL,NULL
468,"EQUAmat 8º ano - treinos 2009                               ",73199,999,3,NULL,2009-01-01 01:00:00.000,2,30,20,2,1,0,NULL,NULL,NULL,NULL,NULL,EM,NULL,0,NULL,3,2008-09-09 16:09:05.950,2,NULL,NULL
469,"EQUAmat 9º ano - treinos 2009                               ",73199,999,3,NULL,2009-01-01 01:00:00.000,2,30,20,2,1,0,NULL,NULL,NULL,NULL,NULL,EM,NULL,0,NULL,3,2008-09-09 16:09:47.417,2,NULL,NULL
470,"mat12 10º ano - treinos 2009                                ",73199,999,3,NULL,2009-01-01 01:00:00.000,2,30,20,2,1,0,NULL,NULL,NULL,NULL,NULL,MXII,NULL,0,NULL,4,2008-09-09 16:10:41.120,2,NULL,NULL
471,"mat12 11º ano - treinos 2009                                ",73199,999,3,NULL,2009-01-01 01:00:00.000,2,30,20,2,1,0,NULL,NULL,NULL,NULL,NULL,MXII,NULL,0,NULL,4,2008-09-09 16:11:26.913,2,NULL,NULL
472,"mat12 12º ano - treinos 2009                                ",73199,999,3,NULL,2009-01-01 01:00:00.000,2,30,20,2,1,0,NULL,NULL,NULL,NULL,NULL,MXII,NULL,0,NULL,4,2008-09-09 16:12:13.913,2,NULL,NULL
473,"MINIbio - treinos 2009                                      ",73199,999,3,NULL,2009-01-01 01:00:00.000,2,25,15,2,1,0,NULL,NULL,NULL,NULL,NULL,MB,NULL,0,NULL,1,2008-09-09 16:13:49.660,2,NULL,NULL
474,"bio 10 11 - treinos 2009                                    ",73199,999,3,NULL,2009-01-01 01:00:00.000,2,20,10,2,1,0,NULL,NULL,NULL,NULL,NULL,O,NULL,0,NULL,4,2008-09-09 16:14:56.160,2,NULL,NULL
475,"bio 11 12 - treinos 2009                                    ",73199,999,3,NULL,2009-01-01 01:00:00.000,2,25,15,2,1,0,NULL,NULL,NULL,NULL,NULL,O2,NULL,0,NULL,4,2008-09-09 16:15:45.457,2,NULL,NULL
476,"DAR@língua 7º ano - treinos 2009                            ",73199,999,3,NULL,2009-01-01 01:00:00.000,2,30,10,2,1,0,NULL,NULL,NULL,NULL,NULL,POR,NULL,0,NULL,3,2008-09-09 16:18:22.407,2,NULL,NULL
477,"DAR@língua 8º ano - treinos 2009                            ",73199,999,3,NULL,2009-01-01 01:00:00.000,2,30,10,2,1,0,NULL,NULL,NULL,NULL,NULL,POR,NULL,0,NULL,3,2008-09-09 16:19:10.717,2,NULL,NULL
478,"DAR@língua 9º ano - treinos 2009                            ",73199,999,3,NULL,2009-01-01 01:00:00.000,2,30,10,2,1,0,NULL,NULL,NULL,NULL,NULL,POR,NULL,0,NULL,3,2008-09-09 16:20:01.750,2,NULL,NULL
479,"fis 10 11 12 - 10º ano - treinos 2009                       ",73199,999,3,NULL,2009-01-01 01:00:00.000,2,45,10,2,1,1,NULL,NULL,NULL,NULL,NULL,FIS,NULL,0,NULL,4,2008-09-09 16:24:56.350,2,NULL,NULL
480,"fis 10 11 12 - 11º ano - treinos 2009                       ",73199,999,3,NULL,2009-01-01 01:00:00.000,2,45,10,2,1,1,NULL,NULL,NULL,NULL,NULL,FIS,NULL,0,NULL,4,2008-09-09 16:25:36.023,2,NULL,NULL
481,"fis 10 11 12 - 12º ano - treinos 2009                       ",73199,999,3,NULL,2009-01-01 01:00:00.000,2,45,10,2,1,1,NULL,NULL,NULL,NULL,NULL,FIS,NULL,0,NULL,4,2008-09-09 16:26:20.880,2,NULL,NULL
482,"fis 10 11 12 - 12º ano Mecânica - treinos 2009              ",73199,999,3,NULL,2009-01-01 01:00:00.000,2,45,10,2,1,1,NULL,NULL,NULL,NULL,NULL,FIS,NULL,0,NULL,4,2008-09-09 16:37:45.790,2,NULL,NULL
483,"fis 10 11 12 - 12º ano Electromagnetismo - treinos 2009     ",73199,999,3,NULL,2009-01-01 01:00:00.000,2,45,10,2,1,1,NULL,NULL,NULL,NULL,NULL,FIS,NULL,0,NULL,4,2008-09-09 16:39:22.837,2,NULL,NULL
484,"MINImat 3º ano - REDEmat 2009                               ",73199,999,2,NULL,2009-03-04 09:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,2009-01-01 00:00:00.000,2009-02-25 23:59:00.000,MM,NULL,0,NULL,NULL,2008-09-10 09:50:03.160,2,NULL,NULL
485,"MINImat 4º ano - REDEmat 2009                               ",73199,999,2,NULL,2009-03-04 09:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,2009-01-01 00:00:00.000,2009-02-25 23:59:00.000,MM,NULL,0,NULL,NULL,2008-09-10 09:51:50.410,2,NULL,NULL
486,"MAISmat 5º ano - REDEmat 2009                               ",73199,999,2,NULL,2009-03-04 09:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,2009-01-01 00:00:00.000,2009-02-25 23:59:00.000,+M,NULL,0,NULL,NULL,2008-09-10 09:52:58.957,2,NULL,NULL
487,"MAISmat 6º ano - REDEmat 2009                               ",73199,999,2,NULL,2009-03-04 09:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,2009-01-01 00:00:00.000,2009-02-25 23:59:00.000,+M,NULL,0,NULL,NULL,2008-09-10 09:54:12.127,2,NULL,NULL
488,"EQUAmat 7º ano - REDEmat 2009                               ",73199,999,2,NULL,2009-03-04 09:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,2009-01-01 00:00:00.000,2009-02-25 23:59:00.000,EM,NULL,0,NULL,NULL,2008-09-10 09:55:22.110,2,NULL,NULL
489,"EQUAmat 8º ano - REDEmat 2009                               ",73199,999,2,NULL,2009-03-04 09:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,2009-01-01 00:00:00.000,2009-02-25 23:59:00.000,EM,NULL,0,NULL,NULL,2008-09-10 09:56:21.750,2,NULL,NULL
490,"EQUAmat 9º ano - REDEmat 2009                               ",73199,999,2,NULL,2009-03-04 09:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,2009-01-01 00:00:00.000,2009-02-25 23:59:00.000,EM,NULL,0,NULL,NULL,2008-09-10 09:57:21.437,2,NULL,NULL
491,"mat12 10º ano - REDEmat 2009                                ",73199,999,2,NULL,2009-03-04 09:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,2009-01-01 00:00:00.000,2008-02-25 23:59:00.000,MXII,NULL,0,NULL,NULL,2008-09-10 09:59:24.387,2,NULL,NULL
492,"mat12 11º ano - REDEmat 2009                                ",73199,999,2,NULL,2009-03-04 09:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,2009-01-01 00:00:00.000,2009-02-25 23:59:00.000,MXII,NULL,0,NULL,NULL,2008-09-10 10:00:44.133,2,NULL,NULL
493,"mat12 12º ano - REDEmat 2009                                ",73199,999,2,NULL,2009-03-04 09:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,2009-01-01 00:00:00.000,2009-02-25 23:59:00.000,MXII,NULL,0,NULL,NULL,2008-09-10 10:02:32.850,2,NULL,NULL
494,"DAR@língua 7º ano - língua EM REDE 2009                     ",73199,999,2,NULL,2009-03-04 09:00:00.000,1,30,10,2,2,0,NULL,NULL,NULL,2009-01-01 00:00:00.000,2009-02-25 23:59:00.000,POR,NULL,0,NULL,NULL,2008-09-10 10:09:42.357,2,NULL,NULL
495,"DAR@língua 8º ano - língua EM REDE 2009                     ",73199,999,2,NULL,2009-03-04 09:00:00.000,1,30,10,2,2,0,NULL,NULL,NULL,2009-01-01 00:00:00.000,2009-02-25 23:59:00.000,POR,NULL,0,NULL,NULL,2008-09-10 10:11:23.997,2,NULL,NULL
496,"DAR@língua 9º ano - língua EM REDE 2009                     ",73199,999,2,NULL,2009-03-04 09:00:00.000,1,30,10,2,2,0,NULL,NULL,NULL,2009-01-01 00:00:00.000,2009-02-25 23:59:00.000,POR,NULL,0,NULL,NULL,2008-09-10 10:12:54.620,2,NULL,NULL
497,"fis 10 11 12 - 10º ano - REDEfis 2009                       ",73199,999,2,NULL,2009-03-04 09:00:00.000,1,45,10,2,2,1,NULL,NULL,NULL,2009-01-01 00:00:00.000,2009-02-25 23:59:00.000,FIS,NULL,0,NULL,NULL,2008-09-10 10:16:32.740,2,NULL,NULL
498,"fis 10 11 12 - 11º ano - REDEfis 2009                       ",73199,999,2,NULL,2009-03-04 09:00:00.000,1,45,10,2,2,1,NULL,NULL,NULL,2009-01-01 00:00:00.000,2009-02-25 23:59:00.000,FIS,NULL,0,NULL,NULL,2008-09-10 10:20:46.893,2,NULL,NULL
499,"fis 10 11 12 - 12º ano - REDEfis 2009                       ",73199,999,2,NULL,2009-03-04 09:00:00.000,1,45,10,2,2,1,NULL,NULL,NULL,2009-01-01 00:00:00.000,2009-02-25 23:59:00.000,FIS,NULL,0,NULL,NULL,2008-09-10 10:22:30.297,2,NULL,NULL
500,"bio 10 11 - REDEbio 2009                                    ",73199,999,2,NULL,2009-03-04 09:00:00.000,1,20,10,2,2,0,NULL,NULL,NULL,2009-01-01 00:00:00.000,2009-03-25 11:00:59.000,O,NULL,0,NULL,4,2008-09-10 10:24:25.543,2,NULL,NULL
501,"bio 11 12 - REDEbio 2009                                    ",73199,999,2,NULL,2009-03-04 09:00:00.000,1,25,15,2,2,0,NULL,NULL,NULL,2009-01-01 00:00:00.000,2009-03-25 11:00:59.000,O2,NULL,0,NULL,4,2008-09-10 10:25:50.153,2,NULL,NULL
502,"MINIbio - REDEbio 2009                                      ",73199,999,2,NULL,2009-03-04 09:00:00.000,1,25,15,2,2,0,NULL,NULL,NULL,2009-01-01 00:00:00.000,2009-03-25 16:59:59.000,MB,NULL,0,NULL,1,2008-09-10 10:26:57.073,2,NULL,NULL
503,"REDEmat 2009                                                ",73199,999,2,NULL,2009-03-04 09:00:00.000,1,30,20,2,2,0,NULL,2009-01-01 09:00:00.000,NULL,2009-01-01 00:00:00.000,2009-03-25 12:59:59.000,RM,NULL,0,NULL,3,2008-09-10 10:29:45.287,2,NULL,NULL
504,"língua EM REDE 2009                                         ",73199,999,2,NULL,2009-03-04 09:00:00.000,1,30,10,2,2,0,NULL,2009-01-01 09:00:00.000,NULL,2009-01-01 00:00:00.000,2009-03-25 16:59:59.000,POR,NULL,0,NULL,3,2008-09-10 10:32:17.643,2,NULL,NULL
505,"REDEfis 2009                                                ",73199,999,2,NULL,2009-03-04 09:00:00.000,1,45,10,2,2,1,NULL,2009-01-01 09:00:00.000,NULL,2009-01-01 00:00:00.000,2009-03-25 16:59:59.000,FIS,NULL,0,NULL,4,2008-09-10 10:33:51.910,2,NULL,NULL
506,"MINImat 3º ano - 2009                                       ",73199,999,2,NULL,2009-04-29 09:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,NULL,NULL,MM,NULL,0,NULL,1,2008-09-10 10:38:59.340,2,NULL,NULL
507,"MINImat 4º ano - 2009                                       ",73199,999,2,NULL,2009-04-29 09:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,NULL,NULL,MM,NULL,0,NULL,1,2008-09-10 10:39:58.010,2,NULL,NULL
508,"MAISmat 5º ano - 2009                                       ",73199,999,2,NULL,2009-04-29 09:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,NULL,NULL,+M,NULL,0,NULL,2,2008-09-10 10:40:51.790,2,NULL,NULL
509,"MAISmat 6º ano - 2009                                       ",73199,999,2,NULL,2009-04-29 09:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,NULL,NULL,+M,NULL,0,NULL,2,2008-09-10 10:44:52.550,2,NULL,NULL
510,"EQUAmat 7º ano - 2009                                       ",73199,999,2,NULL,2009-04-28 09:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,NULL,NULL,EM,NULL,0,NULL,3,2008-09-10 10:45:45.503,2,NULL,NULL
511,"EQUAmat 8º ano - 2009                                       ",73199,999,2,NULL,2009-04-28 09:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,NULL,NULL,EM,NULL,0,NULL,3,2008-09-10 10:46:38.830,2,NULL,NULL
512,"EQUAmat 9º ano - 2009                                       ",73199,999,2,NULL,2009-04-28 09:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,NULL,NULL,EM,NULL,0,NULL,3,2008-09-10 10:47:19.220,2,NULL,NULL
513,"mat12 10º ano - 2009                                        ",73199,999,2,NULL,2009-04-30 09:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,NULL,NULL,MXII,NULL,0,NULL,4,2008-09-10 10:48:05.063,2,NULL,NULL
514,"mat12 11º ano - 2009                                        ",73199,999,2,NULL,2009-04-30 09:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,NULL,NULL,MXII,NULL,0,NULL,4,2008-09-10 10:48:45.703,2,NULL,NULL
515,"mat12 12º ano - 2009                                        ",73199,999,2,NULL,2009-04-30 09:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,NULL,NULL,MXII,NULL,0,NULL,4,2008-09-10 10:49:39.140,2,NULL,NULL
516,"fis12 - 10º ano - 2009                                      ",73199,999,2,NULL,2009-04-30 09:00:00.000,1,45,10,2,2,1,NULL,NULL,NULL,NULL,NULL,FIS,NULL,0,NULL,4,2008-09-10 10:51:34.513,2,NULL,NULL
517,"fis12 - 11º ano - 2009                                      ",73199,999,2,NULL,2009-04-30 09:00:00.000,1,45,10,2,2,1,NULL,NULL,NULL,NULL,NULL,FIS,NULL,0,NULL,4,2008-09-10 10:52:27.183,2,NULL,NULL
518,"fis12 - 12º ano - 2009                                      ",73199,999,2,NULL,2009-04-30 09:00:00.000,1,45,10,2,2,1,NULL,NULL,NULL,NULL,NULL,FIS,NULL,0,NULL,4,2008-09-10 10:53:11.090,2,NULL,NULL
519,"DAR@língua 7º ano - 2009                                    ",73199,999,2,NULL,2009-04-28 09:00:00.000,1,30,10,2,2,0,NULL,NULL,NULL,NULL,NULL,POR,NULL,0,NULL,3,2008-09-10 10:54:31.837,2,NULL,NULL
520,"DAR@língua 8º ano - 2009                                    ",73199,999,2,NULL,2009-04-28 09:00:00.000,1,30,10,2,2,0,NULL,NULL,NULL,NULL,NULL,POR,NULL,0,NULL,3,2008-09-10 10:55:19.023,2,NULL,NULL
521,"DAR@língua 9º ano - 2009                                    ",73199,999,2,NULL,2009-04-28 09:00:00.000,1,30,10,2,2,0,NULL,NULL,NULL,NULL,NULL,POR,NULL,0,NULL,3,2008-09-10 10:56:06.350,2,NULL,NULL
522,"ETK Futuralia - Português (treino)                          ",8452,999,3,NULL,2008-12-08 07:00:00.000,1,10,5,2,1,0,NULL,NULL,NULL,NULL,NULL,N,NULL,0,NULL,3,2008-12-08 10:24:13.590,2,NULL,NULL
523,"ETK Futuralia - Física (treino)                             ",8452,999,3,NULL,2008-12-08 07:00:00.000,1,10,5,2,1,1,NULL,NULL,NULL,NULL,NULL,N,NULL,0,NULL,3,2008-12-08 10:34:16.513,2,NULL,NULL
524,"ETK Futuralia - Biologia (treino)                           ",8452,999,3,NULL,2008-12-08 07:00:00.000,1,10,5,2,1,0,NULL,NULL,NULL,NULL,NULL,N,NULL,0,NULL,3,2008-12-08 10:36:04.920,2,NULL,NULL
525,"ETK Futuralia - Matemática (treino)                         ",8452,999,3,NULL,2008-12-08 07:00:00.000,1,10,5,2,1,0,NULL,NULL,NULL,NULL,NULL,N,NULL,0,NULL,3,2008-12-08 10:36:52.717,2,NULL,NULL
526,"ETK Futuralia - Português                                   ",8452,999,3,NULL,2008-12-08 07:00:00.000,1,10,5,2,1,0,NULL,NULL,NULL,NULL,NULL,N,NULL,0,NULL,3,2008-12-08 13:30:41.810,2,NULL,NULL
527,"ETK Futuralia - Física                                      ",8452,999,3,NULL,2008-12-08 07:00:00.000,1,10,5,2,1,1,NULL,NULL,NULL,NULL,NULL,N,NULL,0,NULL,3,2008-12-08 13:34:58.700,2,NULL,NULL
528,"ETK Futuralia - Biologia                                    ",8452,999,3,NULL,2008-12-08 07:00:00.000,1,10,5,2,1,0,NULL,NULL,NULL,NULL,NULL,N,NULL,0,NULL,3,2008-12-08 13:35:43.983,2,NULL,NULL
529,"ETK Futuralia - Matemática                                  ",8452,999,3,NULL,2008-12-08 07:00:00.000,1,10,5,2,1,0,NULL,NULL,NULL,NULL,NULL,N,NULL,0,NULL,3,2008-12-08 13:36:27.873,2,NULL,NULL
531,"fis 10 11 12 - 10º e 11º anos - treinos 2009                ",73199,999,3,NULL,2009-01-09 13:00:00.000,2,45,10,2,1,1,NULL,NULL,NULL,NULL,NULL,FIS,NULL,0,NULL,4,2009-01-09 12:30:52.390,2,NULL,NULL
533,"MAISmat 5º ano Madeira 2009                                 ",55632,15,2,NULL,2009-04-15 10:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,2009-01-12 00:01:00.000,2009-04-14 23:59:00.000,+M,NULL,0,NULL,2,2009-01-09 15:15:18.263,2,NULL,NULL
534,"MAISmat 6º ano Madeira 2009                                 ",55632,15,2,NULL,2009-04-15 10:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,2009-01-12 00:01:00.000,2009-03-31 23:59:00.000,+M,NULL,0,NULL,2,2009-01-09 15:19:57.763,2,NULL,NULL
535,"EQUAmat 7º ano Madeira 2009                                 ",55632,15,2,NULL,2009-04-16 10:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,2009-01-12 00:01:00.000,2009-03-31 23:59:00.000,EM,NULL,0,NULL,3,2009-01-09 15:42:08.420,2,NULL,NULL
536,"EQUAmat 8º ano Madeira 2009                                 ",55632,15,2,NULL,2009-04-16 10:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,2009-01-12 00:01:00.000,2009-03-31 23:59:00.000,EM,NULL,0,NULL,3,2009-01-09 15:44:44.717,2,NULL,NULL
537,"EQUAmat 9º ano Madeira 2009                                 ",55632,15,2,NULL,2009-04-16 10:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,2009-01-12 00:01:00.000,2009-03-31 23:59:00.000,EM,NULL,0,NULL,3,2009-01-09 15:46:23.577,2,NULL,NULL
538,"mat12 10º ano Madeira 2009                                  ",55632,15,2,NULL,2009-04-17 10:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,2009-01-12 00:01:00.000,2009-03-31 23:59:00.000,MXII,NULL,0,NULL,4,2009-01-09 15:49:37.123,2,NULL,NULL
539,"mat12 11º ano Madeira 2009                                  ",55632,15,2,NULL,2009-04-17 10:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,2009-01-12 00:01:00.000,2009-03-31 23:59:00.000,MXII,NULL,0,NULL,4,2009-01-09 15:50:56.123,2,NULL,NULL
540,"mat12 12º ano Madeira 2009                                  ",55632,15,2,NULL,2009-04-17 10:00:00.000,1,30,20,2,2,0,NULL,NULL,NULL,2009-01-12 00:01:00.000,2009-03-31 23:59:00.000,MXII,NULL,0,NULL,4,2009-01-09 15:52:14.983,2,NULL,NULL
541,"bio 10 11 Madeira 2009                                      ",55632,15,2,NULL,2009-04-17 10:00:00.000,1,20,10,2,2,0,NULL,NULL,NULL,2009-01-12 00:01:00.000,2009-03-31 23:59:00.000,O,NULL,0,NULL,4,2009-01-09 16:27:19.577,2,NULL,NULL
542,"bio 11 12 Madeira 2009                                      ",55632,15,2,NULL,2009-04-17 10:00:00.000,1,25,15,2,2,0,NULL,NULL,NULL,2009-01-12 00:01:00.000,2009-03-31 23:59:00.000,MM,NULL,0,NULL,4,2009-01-09 16:29:47.373,2,NULL,NULL
543,"Dar@língua 7º ano Madeira 2009                              ",55632,15,2,NULL,2009-04-16 10:00:00.000,1,30,10,2,2,0,NULL,NULL,NULL,2009-01-12 00:01:00.000,2009-03-31 23:59:00.000,POR,NULL,0,NULL,3,2009-01-09 17:10:41.983,2,NULL,NULL
545,"geo@NET - prova 1 - treinos 2009                            ",73199,999,3,NULL,2009-01-15 12:00:00.000,1,20,7,2,1,0,NULL,NULL,NULL,NULL,NULL,GEO,NULL,0,NULL,3,2009-01-15 14:45:37.483,2,NULL,NULL
546,"MINImat 3ºano - CAIXAmat2009                                ",86800,999,3,NULL,2009-01-20 15:31:00.000,1,10,5,2,2,0,NULL,NULL,NULL,NULL,NULL,MM,NULL,0,NULL,1,2009-01-20 15:31:52.340,2,NULL,NULL
547,"MINImat 4ºano - CAIXAmat2009                                ",86800,999,3,NULL,2009-01-20 16:03:00.000,1,10,5,2,1,0,NULL,NULL,NULL,NULL,NULL,MM,NULL,0,NULL,1,2009-01-20 15:54:41.357,2,NULL,NULL
548,"fis 10 11 12 - 10ºano - CAIXAmat2009                        ",86800,999,3,NULL,2009-01-20 17:14:00.000,1,10,5,2,1,1,NULL,NULL,NULL,NULL,NULL,FIS,NULL,0,NULL,4,2009-01-20 17:06:35.590,2,NULL,NULL
549,"fis 10 11 12 - 11ºano - CAIXAmat2009                        ",86800,999,3,NULL,2009-01-20 17:20:00.000,1,10,5,2,1,1,NULL,NULL,NULL,NULL,NULL,FIS,NULL,0,NULL,4,2009-01-20 17:11:44.297,2,NULL,NULL
550,"fis 10 11 12 - 12ºano - CAIXAmat2009                        ",86800,999,3,NULL,2009-01-20 17:23:00.000,1,10,5,2,1,1,NULL,NULL,NULL,NULL,NULL,FIS,NULL,0,NULL,4,2009-01-20 17:14:29.153,2,NULL,NULL
551,"MINIbio - CAIXAmat2009                                      ",86800,999,3,NULL,2009-01-20 17:30:00.000,1,10,5,2,1,0,NULL,NULL,NULL,NULL,NULL,MB,NULL,0,NULL,1,2009-01-20 17:24:23.233,2,NULL,NULL
552,"DAR@língua 7ºano - CAIXAmat2009                             ",86800,999,3,NULL,2009-01-20 21:18:00.000,1,10,5,2,1,0,NULL,NULL,NULL,NULL,NULL,POR,NULL,0,NULL,3,2009-01-20 21:11:25.170,2,NULL,NULL
553,"DAR@língua 8ºano - CAIXAmat2009                             ",86800,999,3,NULL,2009-01-20 21:23:00.000,1,10,5,2,1,0,NULL,NULL,NULL,NULL,NULL,POR,NULL,0,NULL,3,2009-01-20 21:14:44.920,2,NULL,NULL
554,"DAR@língua 9ºano - CAIXAmat2009                             ",86800,999,3,NULL,2009-01-20 21:27:00.000,1,10,5,2,1,0,NULL,NULL,NULL,NULL,NULL,POR,NULL,0,NULL,3,2009-01-20 21:18:56.577,2,NULL,NULL
555,"bio 10 11 - CAIXAmat2009                                    ",86800,999,3,NULL,2009-01-20 21:37:00.000,1,10,5,2,1,0,NULL,NULL,NULL,NULL,NULL,O,NULL,0,NULL,4,2009-01-20 21:28:30.840,2,NULL,NULL
556,"bio 11 12 - CAIXAmat2009                                    ",86800,999,3,NULL,2009-01-20 21:39:00.000,1,10,5,2,1,0,NULL,NULL,NULL,NULL,NULL,O,NULL,0,NULL,4,2009-01-20 21:30:52.077,2,NULL,NULL
557,"MAISmat 5ºano - CAIXAmat2009                                ",86800,999,3,NULL,2009-01-20 21:42:00.000,1,10,5,2,1,0,NULL,NULL,NULL,NULL,NULL,+M,NULL,0,NULL,2,2009-01-20 21:33:33.200,2,NULL,NULL
558,"MAISmat 6ºano -CAIXAmat2009                                 ",86800,999,3,NULL,2009-01-20 21:43:00.000,1,10,5,2,1,0,NULL,NULL,NULL,NULL,NULL,+M,NULL,0,NULL,2,2009-01-20 21:34:34.763,2,NULL,NULL
559,"EQUAmat 7ºano -CAIXAmat2009                                 ",86800,999,3,NULL,2009-01-20 21:45:00.000,1,10,5,2,1,0,NULL,NULL,NULL,NULL,NULL,EM,NULL,0,NULL,3,2009-01-20 21:37:01.123,2,NULL,NULL
560,"EQUAmat 8ºano - CAIXAmat2009                                ",86800,999,3,NULL,2009-01-20 21:48:00.000,1,10,5,2,1,0,NULL,NULL,NULL,NULL,NULL,EM,NULL,0,NULL,3,2009-01-20 21:39:42.250,2,NULL,NULL
561,"EQUAmat 9ºano - CAIXAmat2009                                ",86800,999,3,NULL,2009-01-20 21:49:00.000,1,10,5,2,1,0,NULL,NULL,NULL,NULL,NULL,EM,NULL,0,NULL,3,2009-01-20 21:40:43.217,2,NULL,NULL
562,"mat12 10ºano - CAIXAmat2009                                 ",86800,999,3,NULL,2009-01-20 21:51:00.000,1,10,5,2,1,0,NULL,NULL,NULL,NULL,NULL,MXII,NULL,0,NULL,4,2009-01-20 21:42:15.827,2,NULL,NULL
563,"mat12 11ºano - CAIXAmat2009                                 ",86800,999,3,NULL,2009-01-20 21:52:00.000,1,10,5,2,1,0,NULL,NULL,NULL,NULL,NULL,MXII,NULL,0,NULL,4,2009-01-20 21:43:49.890,2,NULL,NULL
564,"mat12 12ºano - CAIXAmat2009                                 ",86800,999,3,NULL,2009-01-20 21:53:00.000,1,10,5,2,1,0,NULL,NULL,NULL,NULL,NULL,MXII,NULL,0,NULL,4,2009-01-20 21:44:40.530,2,NULL,NULL
565,"MINImat 3º ano Madeira 2009 - Calheta, P. Sol               ",55632,10,2,NULL,2009-03-09 09:30:00.000,1,30,20,2,2,0,NULL,NULL,NULL,2009-01-22 09:00:00.000,2009-02-27 23:59:00.000,MM,NULL,0,NULL,1,2009-01-21 14:51:44.547,2,NULL,NULL
566,"MINImat 4º ano Madeira 2009 - Calheta, P. Sol               ",55632,10,2,NULL,2009-03-09 09:30:00.000,1,30,20,2,2,0,NULL,NULL,NULL,2009-01-22 09:00:00.000,2009-02-27 23:59:00.000,MM,NULL,0,NULL,1,2009-01-21 14:55:16.140,2,NULL,NULL
567,"MINIbio Madeira 2009 - Calheta, P. Sol                      ",55632,5,2,NULL,2009-03-09 09:30:00.000,1,25,15,2,2,0,NULL,NULL,NULL,2009-01-22 09:00:00.000,2009-02-27 23:59:00.000,MB,NULL,0,NULL,1,2009-01-21 14:57:26.467,2,NULL,NULL
568,"MINImat 3º ano Madeira 2009 - C. Lobos                      ",55632,10,2,NULL,2009-03-10 09:30:00.000,1,30,20,2,2,0,NULL,NULL,NULL,2009-01-22 09:00:00.000,2009-02-27 23:59:00.000,MM,NULL,0,NULL,1,2009-01-21 14:59:44.077,2,NULL,NULL
569,"MINImat 4º ano Madeira 2009 - C. Lobos                      ",55632,10,2,NULL,2009-03-10 09:30:00.000,1,30,20,2,2,0,NULL,NULL,NULL,2009-01-22 09:00:00.000,2009-02-27 23:59:00.000,MM,NULL,0,NULL,1,2009-01-21 15:02:59.733,2,NULL,NULL
570,"MINIbio Madeira 2009 - C. Lobos                             ",55632,5,2,NULL,2009-03-10 09:30:00.000,1,25,15,2,2,0,NULL,NULL,NULL,2009-01-22 09:00:00.000,2009-02-27 23:59:00.000,MB,NULL,0,NULL,1,2009-01-21 15:06:50.013,2,NULL,NULL
